[FAIL 1] built-ins/AbstractModuleSource/throw-from-constructor.js | Exception in /tmp/repro_built-ins__AbstractModuleSource__throw-from-constructor.js: TypeError: Cannot read properties of undefined (reading 'sameValue')
[FAIL 1] built-ins/Object/getOwnPropertyDescriptor/15.2.3.3-4-129.js | Exception in /tmp/repro_built-ins__Object__getOwnPropertyDescriptor__15.2.3.3-4-129.js: TypeError: Cannot read properties of undefined (reading 'value')
[FAIL 1] built-ins/SuppressedError/prototype/errors-absent-on-prototype.js | Exception in /tmp/repro_built-ins__SuppressedError__prototype__errors-absent-on-prototype.js: TypeError: Cannot read properties of undefined (reading 'prototype')
[FAIL 1] built-ins/Object/values/observable-operations.js | Exception in /tmp/repro_built-ins__Object__values__observable-operations.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Object/getOwnPropertyDescriptor/15.2.3.3-4-134.js | Exception in /tmp/repro_built-ins__Object__getOwnPropertyDescriptor__15.2.3.3-4-134.js: TypeError: Cannot read properties of undefined (reading 'value')
[FAIL 1] built-ins/Promise/all/invoke-resolve-get-once-no-calls.js | Exception in /tmp/repro_built-ins__Promise__all__invoke-resolve-get-once-no-calls.js: Got `resolve` only once for each iterated value Expected SameValue(«0», «1») to be true
[FAIL 1] built-ins/Object/defineProperties/15.2.3.7-6-a-101.js | Exception in /tmp/repro_built-ins__Object__defineProperties__15.2.3.7-6-a-101.js: Expected obj[foo] to be writable, but was not.
[FAIL 1] built-ins/Promise/all/length.js | Exception in /tmp/repro_built-ins__Promise__all__length.js: obj should have an own property length
[FAIL 1] built-ins/Date/prototype/setMonth/name.js | Exception in /tmp/repro_built-ins__Date__prototype__setMonth__name.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Function/prototype/apply/S15.3.4.3_A7_T9.js | Exception in /tmp/repro_built-ins__Function__prototype__apply__S15.3.4.3_A7_T9.js: TypeError: is not a function
[FAIL 1] built-ins/Function/prototype/bind/length.js | Exception in /tmp/repro_built-ins__Function__prototype__bind__length.js: obj should have an own property length
[FAIL 1] built-ins/Promise/race/invoke-then-get-error-close.js | Exception in /tmp/repro_built-ins__Promise__race__invoke-then-get-error-close.js: Expected SameValue(«0», «1») to be true
[FAIL 1] built-ins/Object/prototype/__lookupSetter__/name.js | Exception in /tmp/repro_built-ins__Object__prototype____lookupSetter____name.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/String/prototype/replace/cstm-replace-get-err.js | Exception in /tmp/repro_built-ins__String__prototype__replace__cstm-replace-get-err.js: Expected a Test262Error to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Array/prototype/map/target-array-non-extensible.js | Exception in /tmp/repro_built-ins__Array__prototype__map__target-array-non-extensible.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Object/assign/target-is-sealed-property-creation-throws.js | Exception in /tmp/repro_built-ins__Object__assign__target-is-sealed-property-creation-throws.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Array/prototype/fill/call-with-boolean.js | Exception in /tmp/repro_built-ins__Array__prototype__fill__call-with-boolean.js: The result of `(Array.prototype.fill.call(true) instanceof Boolean)` is true Expected SameValue(«false», «true») to be true
[FAIL 1] built-ins/Object/prototype/toString/symbol-tag-promise-builtin.js | Exception in /tmp/repro_built-ins__Object__prototype__toString__symbol-tag-promise-builtin.js: Expected SameValue(«"[object Promise]"», «"[object Object]"») to be true
[FAIL 1] built-ins/Array/prototype/lastIndexOf/coerced-position-shrink.js | Exception in /tmp/repro_built-ins__Array__prototype__lastIndexOf__coerced-position-shrink.js: Expected SameValue(«-1», «3») to be true
[FAIL 1] built-ins/Object/create/15.2.3.5-4-14.js | Exception in /tmp/repro_built-ins__Object__create__15.2.3.5-4-14.js: TypeError: Property description must be an object
[FAIL 1] built-ins/Error/error-message-tostring-symbol.js | Exception in /tmp/repro_built-ins__Error__error-message-tostring-symbol.js: If _message_ is a Symbol, Error must throw TypeError Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Array/prototype/every/15.4.4.16-7-c-i-16.js | Exception in /tmp/repro_built-ins__Array__prototype__every__15.4.4.16-7-c-i-16.js: [, , , ].every(callbackfn) Expected SameValue(«true», «false») to be true
[FAIL 1] built-ins/Promise/resolve/ctx-ctor-throws.js | Exception in /tmp/repro_built-ins__Promise__resolve__ctx-ctor-throws.js: Expected a Test262Error to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Array/prototype/keys/resizable-buffer.js | Exception in /tmp/repro_built-ins__Array__prototype__keys__resizable-buffer.js: TypeError: Array.prototype.map callback is not a function
[FAIL 1] built-ins/Promise/resolve/capability-invocation-error.js | Exception in /tmp/repro_built-ins__Promise__resolve__capability-invocation-error.js: Expected a Test262Error to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Array/prototype/reduce/15.4.4.21-9-b-28.js | Exception in /tmp/repro_built-ins__Array__prototype__reduce__15.4.4.21-9-b-28.js: testResult !== true
[FAIL 1] built-ins/Promise/reject/ctx-non-ctor.js | Exception in /tmp/repro_built-ins__Promise__reject__ctx-non-ctor.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Object/defineProperty/15.2.3.6-3-254.js | Exception in /tmp/repro_built-ins__Object__defineProperty__15.2.3.6-3-254.js: TypeError: function is not a constructor
[FAIL 1] built-ins/encodeURI/S15.1.3.3_A1.1_T2.js | Exception in /tmp/repro_built-ins__encodeURI__S15.1.3.3_A1.1_T2.js: #DC00-DFFF 
[FAIL 1] built-ins/Function/prototype/toString/proxy-async-function.js | Exception in /tmp/repro_built-ins__Function__prototype__toString__proxy-async-function.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Promise/allSettled/iter-assigned-string-reject.js | Exception in /tmp/repro_built-ins__Promise__allSettled__iter-assigned-string-reject.js: TypeError: is not a function
[FAIL 1] built-ins/Promise/all/resolve-thenable.js | Exception in /tmp/repro_built-ins__Promise__all__resolve-thenable.js: TypeError: is not a function
[FAIL 1] built-ins/Date/prototype/getMonth/length.js | Exception in /tmp/repro_built-ins__Date__prototype__getMonth__length.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Error/cause_property.js | Exception in /tmp/repro_built-ins__Error__cause_property.js: obj should have an own property cause
[FAIL 1] built-ins/Object/defineProperty/15.2.3.6-4-586.js | Exception in /tmp/repro_built-ins__Object__defineProperty__15.2.3.6-4-586.js: TypeError: is not a function
[FAIL 1] built-ins/isFinite/toprimitive-get-abrupt.js | Exception in /tmp/repro_built-ins__isFinite__toprimitive-get-abrupt.js: Expected a Test262Error to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Promise/prototype/then/resolve-settled-rejected-non-obj.js | Exception in /tmp/repro_built-ins__Promise__prototype__then__resolve-settled-rejected-non-obj.js: TypeError: is not a function
[FAIL 1] built-ins/Object/preventExtensions/15.2.3.10-3-5.js | Exception in /tmp/repro_built-ins__Object__preventExtensions__15.2.3.10-3-5.js: TypeError: is not a function
[FAIL 1] built-ins/Date/prototype/getUTCDate/length.js | Exception in /tmp/repro_built-ins__Date__prototype__getUTCDate__length.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Array/proto-from-ctor-realm-one.js | Exception in /tmp/repro_built-ins__Array__proto-from-ctor-realm-one.js: TypeError: Cannot read properties of undefined (reading 'createRealm')
[FAIL 1] built-ins/Object/prototype/toString/Object.prototype.toString.call-date.js | Exception in /tmp/repro_built-ins__Object__prototype__toString__Object.prototype.toString.call-date.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Object/prototype/isPrototypeOf/arg-is-proxy.js | Exception in /tmp/repro_built-ins__Object__prototype__isPrototypeOf__arg-is-proxy.js: TypeError: function is not a constructor
[FAIL 1] built-ins/String/prototype/replace/S15.5.4.11_A1_T17.js | 
[FAIL 1] built-ins/Array/prototype/reduceRight/resizable-buffer.js | Exception in /tmp/repro_built-ins__Array__prototype__reduceRight__resizable-buffer.js: TypeError: is not a function
[FAIL 1] built-ins/Array/prototype/forEach/resizable-buffer.js | Exception in /tmp/repro_built-ins__Array__prototype__forEach__resizable-buffer.js: TypeError: Array.prototype.map callback is not a function
[FAIL 1] built-ins/Array/length/define-own-prop-length-coercion-order-set.js | Exception in /tmp/repro_built-ins__Array__length__define-own-prop-length-coercion-order-set.js: `"use strict"; array.length = length` throws a TypeError exception Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Date/prototype/setUTCFullYear/date-value-read-before-tonumber-when-date-is-valid.js | Exception in /tmp/repro_built-ins__Date__prototype__setUTCFullYear__date-value-read-before-tonumber-when-date-is-valid.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Date/prototype/getHours/name.js | Exception in /tmp/repro_built-ins__Date__prototype__getHours__name.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Object/create/15.2.3.5-4-222.js | Exception in /tmp/repro_built-ins__Object__create__15.2.3.5-4-222.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Date/prototype/setMonth/arg-coercion-order.js | Exception in /tmp/repro_built-ins__Date__prototype__setMonth__arg-coercion-order.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Date/prototype/setUTCFullYear/date-value-read-before-tonumber-when-date-is-invalid.js | Exception in /tmp/repro_built-ins__Date__prototype__setUTCFullYear__date-value-read-before-tonumber-when-date-is-invalid.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Array/prototype/indexOf/15.4.4.14-9-b-i-31.js | Exception in /tmp/repro_built-ins__Array__prototype__indexOf__15.4.4.14-9-b-i-31.js: accessed Expected SameValue(«true», «false») to be true
[FAIL 1] built-ins/decodeURIComponent/S15.1.3.2_A1.15_T4.js | Exception in /tmp/repro_built-ins__decodeURIComponent__S15.1.3.2_A1.15_T4.js: #00F0-00F7 
[FAIL 1] built-ins/Array/prototype/reduceRight/resizable-buffer-shrink-mid-iteration.js | Exception in /tmp/repro_built-ins__Array__prototype__reduceRight__resizable-buffer-shrink-mid-iteration.js: TypeError: Array.prototype.map callback is not a function
[FAIL 1] built-ins/Function/proto-from-ctor-realm.js | Exception in /tmp/repro_built-ins__Function__proto-from-ctor-realm.js: TypeError: Cannot read properties of undefined (reading 'createRealm')
[FAIL 1] built-ins/String/fromCharCode/touint16-tonumber-throws-bigint.js | Exception in /tmp/repro_built-ins__String__fromCharCode__touint16-tonumber-throws-bigint.js: ToNumber throws when argument is BigInt, and String.fromCharCode must propagate it. Expected a TypeError to be thrown but no exception was thrown at all
